SOURCE	TARGET
53367	53431
53368	74387
53369	117498
53370	122284
53371	53355
53372	52001
53373	39193
53374	53388
53375	53355
53376	53355
53377	53355
53378	53355
53379	95147
53380	95147
53381	84083
53382	122284
53383	39193
53384	84083
53385	33221
53386	93777
53387	117498
53388	93777
53389	53434
53390	93777
53391	53434
53392	117498
53393	117498
53394	93777
53395	117498
53396	33221
53397	95147
53398	53430
53399	52495
53400	52001
53401	93777
53402	117498
53403	33221
53404	95147
53405	39193
53406	93777
53407	52495
53408	52495
53409	95147
53410	117498
53411	93777
53412	69751
53413	52001
53414	95147
53415	74387
53416	93777
53417	93777
53418	74387
53419	53388
53420	74387
53421	33221
53422	33221
53423	93777
53424	93777
53425	52001
53426	53388
53427	69751
53428	33221
53429	74387
53430	93777
53431	52495
53432	95147
53433	53367
53434	74387
53435	52495
53436	122284
53437	52001
53438	69751
53439	52001
53440	16325
53441	74387
53442	74387
53443	16325
53444	93777
53445	53367
53446	53388
53447	69751
53448	74387
53449	53430
53450	52495
53451	53388
53452	93777
53453	42078
53454	42078
53455	42078
53456	42078
53457	107934
53458	107934
53459	107934
53460	107934
53461	119945
53462	119945
53463	238
53464	156238
53465	238
53466	156238
53467	238
53468	156238
53469	238
53470	156238
53471	69751
53472	21355
53473	69751
53474	69751
53475	69751
53476	21355
53477	119945
53478	21355
53479	119945
53480	21355
53481	69698
53482	21355
53483	69698
53484	69698
53485	69698
53486	119945
53487	41290
53488	119945
53489	21355
53490	21355
53491	119945
53492	95666
53493	95666
53494	95666
53495	95666
53496	95666
53497	53462
53498	53462
53499	53466
53500	53466
53501	119945
53502	53466
53503	53466
53504	53466
53505	69794
53506	69794
53507	128432
53508	119945
53509	69794
53510	119945
53511	69794
53512	119945
53513	119945
53514	53471
53515	53471
53516	53471
53517	53471
53518	53499
53519	53499
53520	53499
53521	53499
53522	119945
53523	53499
53524	53499
53525	119945
53526	53499
53527	21355
53528	21355
53529	53499
53530	53499
53531	53499
53532	53499
53533	119945
53534	53471
53535	119945
53536	119945
53537	119945
53538	53471
53539	21355
53540	103289
53541	21355
53542	103289
53543	103289
53544	119945
53545	119945
53546	119945
53547	119945
53548	119945
53549	119945
53550	119945
53551	41290
53552	41290
53553	41367
53554	41367
53555	119945
53556	41367
53557	41367
53558	21355
53559	21355
53560	21355
53561	21355
53562	53544
53563	53544
53564	53544
53565	53544
53566	21355
53567	21355
53568	119945
53569	238
53570	238
53571	238
53572	238
53573	238
53574	238
53575	238
53576	238
53577	238
53578	238
53579	238
53580	238
53581	238
53582	238
53583	238
53584	53544
53585	53544
53586	53544
53587	53544
53588	66213
53589	66213
53590	66213
53591	66213
53592	66213
53593	66497
53594	66497
53595	66497
53596	143546
53597	143546
53598	143546
53599	72024
53600	72024
53601	83575
53602	83575
53603	83575
53604	83575
53605	83575
53606	163602
53607	163602
53608	163602
53609	163602
53610	163602
53611	6090
53612	6090
53613	6090
53614	6090
53615	9465
53616	9465
53617	55547
53618	55547
53619	55547
53620	55547
53621	55547
53622	55547
53623	55547
53624	55547
53625	55547
53626	55547
53627	55547
53628	55547
53629	55547
53630	55547
53631	2224
53632	2224
53633	2224
53634	2224
53635	2224
53636	175617
53637	175617
53638	175617
53639	175617
53640	29035
53641	29035
53642	29035
53643	29035
53644	55547
53645	55547
53646	55547
53647	55547
53648	55547
53649	13033
53650	13033
53651	13033
53652	55547
53653	55547
53654	55547
53655	55547
53656	55547
53657	55547
53658	55547
53659	119044
53660	119044
53661	119044
53662	119044
53663	119044
53664	119044
53665	119044
53666	119044
53667	165305
53668	165305
53669	62469
53670	62469
53671	62469
53672	165305
53673	92931
53674	92931
53675	92931
53676	92931
53677	92931
53678	92931
53679	92931
53680	137839
53681	53761
53682	53761
53683	53761
53684	53761
53685	53761
53686	53761
53687	53761
53688	16181
53689	49509
53690	99839
53691	53761
53692	16181
53693	53761
53694	53761
53695	53761
53696	53761
53697	53761
53698	53761
53699	108019
53700	53761
53701	53761
53702	53761
53703	137839
53704	99839
53705	53761
53706	53761
53707	53761
53708	53761
53709	53761
53710	53761
53711	53761
53712	53761
53713	53761
53714	53761
53715	53761
53716	53761
53717	53761
53718	53761
53719	53761
53720	53761
53721	99839
53722	53761
53723	53761
53724	53761
53725	108019
53726	53761
53727	53761
53728	53761
53729	53761
53730	16181
53731	16181
53732	53761
53733	53761
53734	108019
53735	103330
53736	99839
53737	53761
53738	103330
53739	103330
53740	103330
53741	85086
53742	49509
53743	53761
53744	103330
53745	49509
53746	53761
53747	108019
53748	53761
53749	29676
53750	108019
53751	108019
53752	29676
53753	16181
53754	29676
53755	29676
53756	29676
53757	53761
53758	29676
53759	29676
53760	29676
53761	108019
53762	29676
53763	53761
53764	29676
53765	29676
53766	29676
53767	29676
53768	29676
53769	29676
53770	29676
53771	29676
53772	29676
53773	29676
53774	53761
53775	108019
53776	16181
53777	103330
53778	53761
53779	53761
53780	103330
53781	103330
53782	103330
53783	53761
53784	103330
53785	53761
53786	53761
53787	103330
53788	53761
53789	108019
53790	53761
53791	53761
53792	53761
53793	53761
53794	53761
53795	99839
53796	99839
53797	103330
53798	99839
53799	103330
53800	53761
53801	53761
53802	103330
53803	103330
53804	103330
53805	53761
53806	103330
53807	103330
53808	103330
53809	108019
53810	53761
53811	53761
53812	53761
53813	108019
53814	94790
53815	93528
53816	128477
53817	93528
53818	94790
53819	128477
53820	93528
53821	94790
53822	128477
53823	94790
53824	94790
53825	94790
53826	128477
53827	93528
53828	134162
53829	134162
53830	134162
53831	134162
53832	134162
53833	134162
53834	134162
53835	134162
53836	163394
53837	163394
53838	163394
53839	163394
53840	163394
53841	163394
53842	163394
53843	182060
53844	182060
53845	182060
53846	182060
53847	182060
53848	182060
53849	182060
53850	182060
53851	182060
53852	182060
53853	182060
53854	163394
53855	83107
53856	83107
53857	83107
53858	83107
53859	83107
53860	83107
53861	83107
53862	83107
53863	83107
53864	83107
53865	83107
53866	40092
53867	83107
53868	40092
53869	40092
53870	83107
53871	83107
53872	83107
53873	83107
53874	83107
53875	94136
53876	94136
53877	94136
53878	94136
53879	94136
53880	116346
53881	116346
53882	116346
53883	116346
53884	116346
53885	107022
53886	107022
53887	918
53888	918
53889	918
53890	918
53891	918
53892	918
53893	918
53894	918
53895	918
53896	35701
53897	918
53898	918
53899	918
53900	918
53901	918
53902	173560
53903	173560
53904	173560
53905	173560
53906	173560
53907	173560
53908	173560
53909	106831
53910	106831
53911	106831
53912	53963
53913	110854
53914	96419
53915	110854
53916	81980
53917	83744
53918	81980
53919	83744
53920	81980
53921	146261
53922	83744
53923	110854
53924	110854
53925	110854
53926	110854
53927	110854
53928	110854
53929	110854
53930	110854
53931	110854
53932	110854
53933	110854
53934	110854
53935	53963
53936	96419
53937	81980
53938	81980
53939	96419
53940	110854
53941	110854
53942	110854
53943	110854
53944	96419
53945	81980
53946	83744
53947	53963
53948	146261
53949	146261
53950	53917
53951	110854
53952	110854
53953	53963
53954	110854
53955	110854
53956	81980
53957	110854
53958	81980
53959	146261
53960	110854
53961	110854
53962	53963
53963	96419
53964	122867
53965	122867
53966	10182
53967	134247
53968	134247
53969	134247
53970	134247
53971	134247
53972	134247
53973	10182
53974	134247
53975	134247
53976	134247
53977	134247
53978	134247
53979	134247
53980	10182
53981	146226
53982	63152
53983	87781
53984	63152
53985	87781
53986	87781
53987	87781
53988	54025
53989	87781
53990	63152
53991	63152
53992	116490
53993	87781
53994	63152
53995	116490
53996	63152
53997	54031
53998	63152
53999	63152
54000	63152
54001	54025
54002	63152
54003	63152
54004	63152
54005	63152
54006	63152
54007	87781
54008	54025
54009	87781
54010	63152
54011	87781
54012	63152
54013	87781
54014	54031
54015	63152
54016	63152
54017	54025
54018	63152
54019	63152
54020	63152
54021	146226
54022	87781
54023	116490
54024	116490
54025	54031
54026	146226
54027	87781
54028	87781
54029	63152
54030	87781
54031	87781
54032	116490
54033	146226
54034	63152
54035	63152
54036	169145
54037	169145
54038	169145
54039	2285
54040	2285
54041	2285
54042	80164
54043	80164
54044	80164
54045	80164
54046	80164
54047	141425
54048	191979
54049	191979
54050	191979
54051	191979
54052	191979
54053	166640
54054	166640
54055	166640
54056	166640
54057	117542
54058	117542
54059	117542
54060	117542
54061	117542
54062	100839
54063	100839
54064	100839
54065	100839
54066	100839
54067	34698
54068	114811
54069	114811
54070	114811
54071	117542
54072	117542
54073	117542
54074	117542
54075	117542
54076	100839
54077	100839
54078	80356
54079	80356
54080	100839
54081	100839
54082	170135
54083	170135
54084	170135
54085	170135
54086	170135
54087	170135
54088	170135
54089	170135
54090	170135
54091	170135
54092	170135
54093	170135
54094	170135
54095	170135
54096	170135
54097	170135
54098	170135
54099	170135
54100	170135
54101	170135
54102	170135
54103	49689
54104	49689
54105	49689
54106	49689
54107	170135
54108	170135
54109	170135
54110	170135
54111	170135
54112	170135
54113	170135
54114	170135
54115	170135
54116	33378
54117	33378
54118	33378
54119	33378
54120	33378
54121	33378
54122	54104
54123	54104
54124	54104
54125	54104
54126	54104
54127	54104
54128	170135
54129	170135
54130	170135
54131	170135
54132	170135
54133	170135
54134	33378
54135	33378
54136	33378
54137	33378
54138	33378
54139	33378
54140	33378
54141	170135
54142	170135
54143	170135
54144	170135
54145	170135
54146	170135
54147	170135
54148	170135
54149	170135
54150	170135
54151	170135
54152	170135
54153	170135
54154	170135
54155	54104
54156	54104
54157	54104
54158	170135
54159	170135
54160	170135
54161	170135
54162	188510
54163	188510
54164	188510
54165	188510
54166	188510
54167	69560
54168	69560
54169	69560
54170	69560
54171	69560
54172	69560
54173	69560
54174	69560
54175	69560
54176	69560
54177	69560
54178	69560
54179	69560
54180	69560
54181	69560
54182	69560
54183	69560
54184	69560
54185	69560
54186	69560
54187	69560
54188	69560
54189	69560
54190	69560
54191	69560
54192	69560
54193	69560
54194	69560
54195	69560
54196	140627
54197	140627
54198	33214
54199	33214
54200	33214
54201	179069
54202	179069
54203	179069
54204	179069
54205	179069
54206	179069
54207	179069
54208	62968
54209	62968
54210	62968
54211	62968
54212	62968
54213	62968
54214	125292
54215	125292
54216	125292
54217	125292
54218	62974
54219	62974
54220	62974
54221	62974
54222	62974
54223	62974
54224	62974
54225	62974
54226	62974
54227	62974
54228	62974
54229	62974
54230	62974
54231	6280
54232	6280
54233	186067
54234	186067
54235	186067
54236	186065
54237	186067
54238	186067
54239	186067
54240	186067
54241	186067
54242	186067
54243	96557
54244	64474
54245	96557
54246	64474
54247	64474
54248	64474
54249	64474
54250	64474
54251	64474
54252	64474
54253	64474
54254	64474
54255	64474
54256	96557
54257	96557
54258	96557
54259	96557
54260	145687
54261	145687
54262	145687
54263	145687
54264	115091
54265	115091
54266	145687
54267	32123
54268	145687
54269	115091
54270	32123
54271	115091
54272	16267
54273	16267
54274	32123
54275	115091
54276	115091
54277	16267
54278	115091
54279	145687
54280	115091
54281	16267
54282	115091
54283	32123
54284	145687
54285	16267
54286	115091
54287	115091
54288	115091
54289	175797
54290	175797
54291	54306
54292	54306
54293	54306
54294	54306
54295	54306
54296	54306
54297	54306
54298	54306
54299	54306
54300	54306
54301	54306
54302	31762
54303	31762
54304	31762
54305	31762
54306	31762
54307	84211
54308	84211
54309	84211
54310	84211
54311	84211
54312	84211
54313	84211
54314	137798
54315	29836
54316	29836
54317	54314
54318	54314
54319	54314
54320	54314
54321	54314
54322	54314
54323	54314
54324	54314
54325	54314
54326	54314
54327	180036
54328	144499
54329	144499
54330	54430
54331	180036
54332	144499
54333	180036
54334	144499
54335	144499
54336	180036
54337	180036
54338	128157
54339	142485
54340	180036
54341	144499
54342	142485
54343	142485
54344	180036
54345	180036
54346	142485
54347	12785
54348	187758
54349	144499
54350	180036
54351	187758
54352	187758
54353	144499
54354	142485
54355	160226
54356	160226
54357	142485
54358	142485
54359	54380
54360	160226
54361	160226
54362	160226
54363	160226
54364	144499
54365	160226
54366	142485
54367	160226
54368	160226
54369	142485
54370	180036
54371	180036
54372	142485
54373	142485
54374	160226
54375	144499
54376	142485
54377	142485
54378	142485
54379	142485
54380	142485
54381	142485
54382	142485
54383	142485
54384	142485
54385	142485
54386	180036
54387	142485
54388	180036
54389	180036
54390	142485
54391	180036
54392	142485
54393	142485
54394	142485
54395	144499
54396	160226
54397	160226
54398	144499
54399	180036
54400	144499
54401	142485
54402	180036
54403	144499
54404	180036
54405	144499
54406	144499
54407	124776
54408	144499
54409	144499
54410	144499
54411	144499
54412	180036
54413	54430
54414	144499
54415	180036
54416	144499
54417	142485
54418	144499
54419	144499
54420	180036
54421	180036
54422	142485
54423	54380
54424	180036
54425	180036
54426	180036
54427	180036
54428	180036
54429	144499
54430	144499
54431	144499
54432	180036
54433	180036
54434	180036
54435	180036
54436	180036
54437	180036
54438	142485
54439	124773
54440	142485
54441	180036
54442	180036
54443	180036
54444	54380
54445	180036
54446	142485
54447	180036
54448	54381
54449	180036
54450	54381
54451	144499
54452	180036
54453	142485
54454	925
54455	925
54456	925
54457	925
54458	925
54459	54456
54460	54456
54461	54456
54462	54456
54463	54456
54464	54456
54465	54456
54466	54456
54467	54456
54468	54456
54469	54456
54470	54456
54471	54456
54472	54456
54473	54456
54474	54456
54475	54456
54476	54456
54477	54456
54478	71915
54479	71915
54480	71915
54481	71915
54482	22414
54483	22414
54484	22414
54485	171757
54486	171757
54487	171757
54488	171757
54489	171757
54490	171757
54491	171757
54492	171757
54493	140623
54494	171757
54495	171757
54496	171757
54497	171757
54498	171757
54499	54496
54500	140623
54501	140623
54502	54496
54503	171757
54504	140623
54505	140623
54506	54496
54507	171757
54508	171757
54509	95766
54510	95766
54511	95766
54512	95766
54513	95766
54514	95766
54515	95766
54516	95766
54517	95766
54518	95766
54519	43811
54520	43811
54521	43811
54522	49501
54523	49501
54524	159632
54525	159632
54526	159632
54527	49501
54528	49501
54529	49501
54530	49501
54531	49501
54532	49501
54533	49501
54534	49501
54535	49501
54536	49501
54537	28410
54538	28410
54539	28410
54540	28410
54541	28410
54542	28410
54543	28410
54544	28410
54545	28410
54546	14586
54547	98121
54548	54583
54549	52474
54550	171539
54551	30756
54552	54577
54553	54623
54554	30756
54555	109077
54556	30756
54557	14586
54558	30756
54559	52474
54560	98121
54561	30756
54562	14586
54563	74804
54564	99839
54565	30756
54566	54623
54567	49502
54568	98121
54569	171539
54570	99839
54571	30756
54572	109077
54573	30756
54574	52474
54575	30756
54576	14586
54577	54583
54578	49502
54579	49502
54580	108953
54581	108953
54582	54623
54583	52474
54584	30756
54585	54583
54586	54583
54587	54583
54588	54577
54589	54583
54590	171539
54591	109077
54592	52474
54593	54583
54594	14586
54595	99839
54596	54583
54597	52474
54598	98121
54599	14586
54600	74804
54601	30756
54602	171539
54603	108953
54604	52474
54605	30756
54606	109077
54607	30756
54608	74804
54609	54623
54610	74804
54611	108953
54612	30756
54613	30756
54614	30756
54615	52474
54616	108953
54617	30756
54618	74804
54619	54583
54620	171539
54621	30756
54622	52474
54623	99898
54624	99898
54625	99898
54626	30756
54627	49502
54628	74804
54629	74804
54630	98121
54631	98121
54632	114153
54633	66412
54634	114153
54635	66412
54636	114153
54637	54717
54638	39762
54639	133919
54640	133919
54641	39762
54642	39762
54643	115278
54644	115278
54645	54638
54646	54638
54647	8404
54648	8404
54649	8404
54650	8404
54651	8404
54652	8404
54653	8404
54654	8404
54655	8404
54656	8404
54657	8404
54658	8404
54659	8404
54660	8404
54661	8404
54662	8404
54663	8404
54664	8404
54665	8404
54666	8404
54667	167978
54668	167978
54669	167978
54670	167978
54671	8404
54672	8404
54673	8404
54674	8404
54675	8404
54676	8404
54677	8404
54678	8404
54679	8404
54680	8404
