SOURCE	TARGET	LABEL
1776	1723	DAM
1777	159912	DAM
1778	77556	DAM
1779	147209	DAM
1780	147210	DAM
1782	1780	DAM
1783	147203	DAM
1784	1791	DAM
1785	164173	DAM
1787	38498	DAM
1788	7078	DAM
1789	147210	DAM
1790	147210	DAM
1791	147209	DAM
1792	118666	DAM
1793	118666	DAM
1794	147210	DAM
1795	127240	DAM
1796	162287	DAM
1797	192123	DAM
1798	170831	DAM
1799	132721	DAM
1801	130626	DAM
1802	180339	DAM
1803	13791	DAM
1804	147206	DAM
1805	1810	DAM
1806	185463	DAM
1807	147206	DAM
1808	1810	DAM
1809	137254	DAM
1811	185463	DAM
1812	137254	DAM
1814	185463	DAM
1815	181104	DAM
1817	135596	DAM
1819	1742	DAM
1822	177604	DAM
1823	1824	DAM
1824	16080	DAM
1825	1835	DAM
1826	19065	DAM
1827	2189	DAM
1828	7015	DAM
1829	7015	DAM
1832	122321	DAM
1833	1837	DAM
1836	179532	DAM
1838	17836	DAM
1841	10982	DAM
1842	13883	DAM
1843	145529	DAM
1844	25393	DAM
1847	5662	DAM
1849	5664	DAM
1850	1852	DAM
1851	16973	DAM
1853	191448	DAM
1855	180890	DAM
1856	167181	DAM
1857	141975	DAM
1858	1859	DAM
1860	185813	DAM
1862	20103	DAM
1863	190796	DAM
1865	176437	DAM
1866	1865	DAM
1867	19262	DAM
1869	1876	DAM
1870	15800	DAM
1871	8578	DAM
1873	1876	DAM
1874	1876	DAM
1875	15800	DAM
1876	1875	DAM
1877	1875	DAM
1878	148837	DAM
1880	1878	DAM
1881	162769	DAM
1882	131526	DAM
1883	178597	DAM
1884	148838	DAM
1886	186617	DAM
1887	164806	DAM
1890	17834	DAM
1891	13994	DAM
1893	13994	DAM
1894	13994	DAM
1896	7064	DAM
1897	191461	DAM
1898	142355	DAM
1899	178138	DAM
1900	176446	DAM
1901	158873	DAM
1902	2025	DAM
1903	145914	DAM
1904	21454	DAM
1907	167766	DAM
1908	131060	DAM
1909	18189	DAM
1910	118102	DAM
1911	38498	DAM
1913	5829	DAM
1914	175118	DAM
1915	83085	DAM
1917	1916	DAM
1918	154478	DAM
1919	160403	DAM
1920	128417	DAM
1921	184660	DAM
1922	182197	DAM
1923	8030	DAM
1924	136410	DAM
1925	57527	DAM
1926	64117	DAM
1927	157731	DAM
1928	92129	DAM
1930	135693	DAM
1931	181440	DAM
1932	125223	DAM
1935	15728	DAM
1937	163437	DAM
1938	160590	DAM
1939	17565	DAM
1940	156852	DAM
1942	193254	DAM
1943	193081	DAM
1944	117919	DAM
1945	183455	DAM
1948	181582	DAM
1949	180940	DAM
1950	180940	DAM
1951	21889	DAM
1952	155015	DAM
1953	3780	DAM
1954	1953	DAM
1955	180507	DAM
1956	51946	DAM
1959	135009	DAM
1962	3444	DAM
1964	182010	DAM
1965	131237	DAM
1966	172118	DAM
1967	96024	DAM
1968	155090	DAM
1969	1970	DAM
1970	1971	DAM
1971	159077	DAM
1975	177113	DAM
1977	150734	DAM
1978	158747	DAM
1979	58900	DAM
1980	14533	DAM
1981	23434	DAM
1982	174434	DAM
1984	151482	DAM
1986	1933	DAM
1987	13883	DAM
1988	40259	DAM
1989	139899	DAM
1990	137798	DAM
1991	2008	DAM
1992	2008	DAM
1993	183077	DAM
1994	125726	DAM
1995	2008	DAM
1996	125726	DAM
1997	125776	DAM
1998	125776	DAM
1999	125776	DAM
2000	125776	DAM
2001	125748	DAM
2002	182465	DAM
2003	125748	DAM
2004	125726	DAM
2005	181745	DAM
2006	6448	DAM
2007	16268	DAM
2008	125748	DAM
2009	125726	DAM
2010	125726	DAM
2011	181745	DAM
2012	16268	DAM
2013	155820	DAM
2014	155820	DAM
2015	155820	DAM
2016	125748	DAM
2017	125776	DAM
2018	125748	DAM
2019	181745	DAM
2020	16268	DAM
2021	125776	DAM
2022	125726	DAM
2023	149595	DAM
2024	181745	DAM
2025	16268	DAM
2026	181745	DAM
2027	2008	DAM
2028	16268	DAM
2029	6759	DAM
2030	122846	DAM
2031	2030	DAM
2032	123303	DAM
2033	3045	DAM
2034	149021	DAM
2036	120264	DAM
2037	175344	DAM
2038	11014	DAM
2039	15478	DAM
2040	20978	DAM
2041	130280	DAM
2042	192298	DAM
2046	192188	DAM
2048	183165	DAM
2050	177413	DAM
2051	181504	DAM
2053	2056	DAM
2054	162483	DAM
2057	186534	DAM
2060	2205	DAM
2064	176700	DAM
2065	182033	DAM
2066	143589	DAM
2069	181127	DAM
2070	181862	DAM
2071	150734	DAM
2072	128417	DAM
2073	110865	DAM
2074	51451	DAM
2075	20978	DAM
2076	97619	DAM
2077	144930	DAM
2078	113193	DAM
2079	22372	DAM
2080	23334	DAM
2081	158514	DAM
2082	186491	DAM
2083	192576	DAM
2085	12910	DAM
2086	70295	DAM
2089	155506	DAM
2090	181440	DAM
2091	193182	DAM
2092	119935	DAM
2098	177096	DAM
2099	8725	DAM
2100	139587	DAM
2102	119481	DAM
2103	166855	DAM
2107	119093	DAM
2108	11181	DAM
2109	184131	DAM
2110	2488	DAM
2111	121661	DAM
2113	137684	DAM
2115	162270	DAM
2116	190673	DAM
2117	15479	DAM
2118	123930	DAM
2120	2119	DAM
2121	164913	DAM
2123	165948	DAM
2124	161028	DAM
2125	141707	DAM
2126	156767	DAM
2127	2312	DAM
2130	131677	DAM
2132	24193	DAM
2133	134243	DAM
2138	161041	DAM
2140	14030	DAM
2141	177307	DAM
2143	142516	DAM
2146	183651	DAM
2150	135199	DAM
2151	132115	DAM
2152	134754	DAM
2153	3318	DAM
2154	65626	DAM
2155	171670	DAM
2156	7200	DAM
2158	187177	DAM
2161	140538	DAM
2163	179220	DAM
2165	133909	DAM
2166	135814	DAM
2167	181151	DAM
2168	134520	DAM
2172	151114	DAM
2173	151926	DAM
2174	131664	DAM
2176	127232	DAM
2178	16483	DAM
2180	1405	DAM
2182	124116	DAM
2183	124079	DAM
2185	177306	DAM
2186	136974	DAM
2189	21210	DAM
2191	2333	DAM
2192	122402	DAM
2193	143490	DAM
2194	175728	DAM
2195	127201	DAM
2196	160002	DAM
2197	124116	DAM
2198	137033	DAM
2201	2360	DAM
2203	177282	DAM
2206	2360	DAM
2208	155687	DAM
2209	132115	DAM
2210	4024	DAM
2211	70866	DAM
2212	160029	DAM
2213	160029	DAM
2215	160025	DAM
2217	1849	DAM
2220	175204	DAM
2221	2488	DAM
2222	137104	DAM
2223	159706	DAM
2224	133340	DAM
2226	2807	DAM
2228	183731	DAM
2229	149986	DAM
2230	2229	DAM
2232	140496	DAM
2233	165515	DAM
2234	38498	DAM
2235	160618	DAM
2237	160618	DAM
2239	2240	DAM
2240	144381	DAM
2243	136937	DAM
2244	161000	DAM
2245	160841	DAM
2246	61080	DAM
2249	182491	DAM
2255	7602	DAM
2257	21248	DAM
2259	165707	DAM
2261	118435	DAM
2262	126352	DAM
2264	82620	DAM
2265	12942	DAM
2266	168612	DAM
2267	170084	DAM
2268	4158	DAM
2269	12715	DAM
2270	123247	DAM
2271	56284	DAM
2272	9159	DAM
2273	156421	DAM
2274	109136	DAM
2275	3845	DAM
2276	137741	DAM
2277	19860	DAM
2278	55130	DAM
2279	18824	DAM
2280	166687	DAM
2281	183710	DAM
2282	120197	DAM
2283	2286	DAM
2284	145529	DAM
2285	164606	DAM
2286	16421	DAM
2287	6961	DAM
2290	159171	DAM
2291	18841	DAM
2292	17239	DAM
2293	185770	DAM
2294	180838	DAM
2295	77556	DAM
2296	2298	DAM
2297	144243	DAM
2299	2300	DAM
2300	18404	DAM
2301	2300	DAM
2303	164907	DAM
2304	20074	DAM
2306	19359	DAM
2307	181807	DAM
2310	129056	DAM
2312	175386	DAM
2313	175386	DAM
2314	1604	DAM
2315	122530	DAM
2317	2344	DAM
2319	151907	DAM
2320	127399	DAM
2321	18508	DAM
2322	127399	DAM
2324	164909	DAM
2325	163030	DAM
2326	165660	DAM
2328	136970	DAM
2329	136964	DAM
2330	177295	DAM
2331	137291	DAM
2332	2364	DAM
2337	19173	DAM
2338	9152	DAM
2339	9152	DAM
2340	155700	DAM
2343	159994	DAM
2344	159574	DAM
2347	2345	DAM
2349	175390	DAM
2350	1827	DAM
2353	21966	DAM
2358	17394	DAM
2359	187488	DAM
2360	177295	DAM
2361	19357	DAM
2363	118904	DAM
2364	16306	DAM
2366	150463	DAM
2367	154454	DAM
2368	126410	DAM
2369	28903	DAM
2370	99839	DAM
2371	191486	DAM
2372	29676	DAM
2373	2279	DAM
2374	1984	DAM
2375	154840	DAM
2376	173688	DAM
2377	86329	DAM
2378	134046	DAM
2379	152203	DAM
2380	75861	DAM
2381	185890	DAM
2382	153755	DAM
2384	141242	DAM
2385	17298	DAM
2386	165412	DAM
2387	124716	DAM
2388	155976	DAM
2389	155976	DAM
2390	154115	DAM
2391	2390	DAM
2392	2390	DAM
2393	2390	DAM
2394	2390	DAM
2395	2390	DAM
2396	2390	DAM
2397	2407	DAM
2398	2407	DAM
2399	155976	DAM
2400	155976	DAM
2401	2394	DAM
2402	155976	DAM
2403	2394	DAM
2404	155976	DAM
2405	85263	DAM
2406	85263	DAM
2407	2390	DAM
2408	2390	DAM
2409	174352	DAM
2410	174352	DAM
2411	2416	DAM
2412	2416	DAM
2413	2416	DAM
2414	2416	DAM
2415	2390	DAM
2416	2390	DAM
2417	2390	DAM
2418	2390	DAM
2419	2390	DAM
2420	2390	DAM
2421	2390	DAM
2422	2390	DAM
2423	155976	DAM
2424	155976	DAM
2425	155976	DAM
2426	155976	DAM
2427	155976	DAM
2428	155976	DAM
2429	155976	DAM
2430	155976	DAM
2431	155976	DAM
2432	155976	DAM
2433	155976	DAM
2434	155976	DAM
2435	155976	DAM
2436	155976	DAM
2437	119016	DAM
2438	170831	DAM
2439	407	DAM
2440	24973	DAM
2441	2454	DAM
2442	15718	DAM
2445	163124	DAM
2446	9144	DAM
2449	2257	DAM
2451	159596	DAM
2452	175500	DAM
2454	153786	DAM
2455	134241	DAM
2456	6931	DAM
2457	176346	DAM
2458	164491	DAM
2459	151005	DAM
2460	157116	DAM
2462	154265	DAM
2463	2469	DAM
2464	154265	DAM
2465	131770	DAM
2466	2469	DAM
2467	2475	DAM
2468	154265	DAM
2469	154265	DAM
2470	154265	DAM
2472	2469	DAM
2474	131770	DAM
2475	131770	DAM
2476	2469	DAM
2477	2473	DAM
2478	154265	DAM
2480	94706	DAM
2485	166137	DAM
2486	144446	DAM
2488	134083	DAM
2489	2318	DAM
2490	159485	DAM
2491	189526	DAM
2492	161044	DAM
2493	18350	DAM
2496	5949	DAM
2497	118421	DAM
2498	2496	DAM
2499	172727	DAM
2500	96412	DAM
2502	3451	DAM
2504	133904	DAM
2506	134410	DAM
2510	179209	DAM
2511	118717	DAM
2512	52258	DAM
2513	25393	DAM
2514	18824	DAM
2517	56032	DAM
2518	140172	DAM
2520	129242	DAM
2521	113204	DAM
2522	14395	DAM
2523	118826	DAM
2524	132544	DAM
2526	2529	DAM
2527	2534	DAM
2528	118082	DAM
2530	44018	DAM
2532	44018	DAM
2533	192767	DAM
2535	2534	DAM
2536	118082	DAM
2537	2536	DAM
2538	2534	DAM
2539	44258	DAM
2540	177455	DAM
2541	2529	DAM
2542	44258	DAM
2543	179123	DAM
2544	2539	DAM
2545	44258	DAM
2546	44018	DAM
2548	118354	DAM
2549	158703	DAM
2550	162504	DAM
2551	174216	DAM
2552	135928	DAM
2553	135928	DAM
2554	135928	DAM
2555	160596	DAM
2556	128992	DAM
2557	3936	DAM
2558	12291	DAM
2559	192684	DAM
2560	169536	DAM
2561	107928	DAM
2562	2920	DAM
2563	142595	DAM
2564	61937	DAM
2565	114811	DAM
2566	6360	DAM
2567	152556	DAM
2568	2409	DAM
2569	63934	DAM
2570	194287	DAM
2571	56284	DAM
2572	15639	DAM
2573	174435	DAM
2574	182057	DAM
2575	29224	DAM
2576	192733	DAM
2577	179791	DAM
2578	6383	DAM
2579	13126	DAM
2580	22935	DAM
2581	184878	DAM
2583	21023	DAM
2584	102233	DAM
2585	95655	DAM
2586	15122	DAM
2587	168011	DAM
2588	182833	DAM
2589	52673	DAM
2590	183710	DAM
2591	18841	DAM
2592	66637	DAM
2593	99908	DAM
2594	137839	DAM
2595	139591	DAM
2596	132721	DAM
2597	92140	DAM
2598	188758	DAM
2599	12715	DAM
2600	131627	DAM
2601	108026	DAM
2602	26875	DAM
2603	116306	DAM
2604	92326	DAM
2605	60965	DAM
2606	137715	DAM
2607	2409	DAM
2608	134256	DAM
2609	139253	DAM
2612	14123	DAM
2613	2610	DAM
2614	14123	DAM
2616	2609	DAM
2617	124477	DAM
2618	61080	DAM
2619	178964	DAM
2620	124790	DAM
2621	172116	DAM
2622	2025	DAM
2623	129242	DAM
2624	93097	DAM
2625	94567	DAM
2626	182731	DAM
2628	145289	DAM
2629	190988	DAM
2630	187368	DAM
2631	165144	DAM
2632	184254	DAM
2633	165735	DAM
2636	42050	DAM
2639	4728	DAM
2640	15801	DAM
2642	83853	DAM
2643	161138	DAM
2644	83085	DAM
2645	13943	DAM
2646	42921	DAM
2647	42921	DAM
2648	13947	DAM
2649	13947	DAM
2651	4232	DAM
2652	180833	DAM
2653	2652	DAM
2654	180833	DAM
2655	187850	DAM
2656	132480	DAM
2657	18040	DAM
2658	132443	DAM
2660	156877	DAM
2661	136460	DAM
2663	44664	DAM
2664	102014	DAM
2665	86839	DAM
2666	185104	DAM
2667	155916	DAM
2669	144282	DAM
2671	190529	DAM
2673	153740	DAM
2674	22642	DAM
2675	122532	DAM
2676	165131	DAM
2677	7633	DAM
2678	109136	DAM
2679	165097	DAM
2680	14113	DAM
2681	175692	DAM
2682	175692	DAM
2685	17890	DAM
2687	142681	DAM
2688	23362	DAM
2689	175692	DAM
2690	163140	DAM
2692	2686	DAM
2693	142681	DAM
2695	175692	DAM
2696	163140	DAM
2698	120962	DAM
2699	14113	DAM
2700	14113	DAM
2702	139225	DAM
2703	175692	DAM
2704	23362	DAM
2705	14113	DAM
2706	17890	DAM
2707	139225	DAM
2709	121945	DAM
2710	191443	DAM
2711	135012	DAM
2712	2711	DAM
2713	186690	DAM
2714	128261	DAM
2715	149693	DAM
2716	23569	DAM
2717	23569	DAM
2718	181907	DAM
2719	23569	DAM
2720	9363	DAM
2721	23569	DAM
2722	139331	DAM
2723	23569	DAM
2724	9363	DAM
2725	161775	DAM
2726	139331	DAM
2727	181907	DAM
2728	139331	DAM
2729	2734	DAM
2730	181907	DAM
2731	139331	DAM
2732	23569	DAM
2733	139331	DAM
2734	161775	DAM
2735	139331	DAM
2736	139369	DAM
2737	139331	DAM
2738	139331	DAM
2739	135212	DAM
2740	181907	DAM
2741	139369	DAM
2742	139369	DAM
2743	139369	DAM
2744	139369	DAM
2745	23569	DAM
2746	181907	DAM
2747	134349	DAM
2748	134349	DAM
2749	134349	DAM
2750	134349	DAM
2751	134349	DAM
2752	139331	DAM
2753	139331	DAM
2754	2734	DAM
2755	2734	DAM
2756	146526	DAM
2757	23421	DAM
2759	130275	DAM
2760	150256	DAM
2761	137532	DAM
2762	147642	DAM
2764	155829	DAM
2765	175306	DAM
2766	1645	DAM
2767	1645	DAM
2768	121926	DAM
2769	2768	DAM
2771	123318	DAM
2772	134501	DAM
2774	127902	DAM
2775	129028	DAM
2776	124890	DAM
2777	157422	DAM
2778	194110	DAM
2779	129028	DAM
2780	23979	DAM
2782	167500	DAM
2783	168612	DAM
2784	146877	DAM
2785	163682	DAM
2786	118108	DAM
2787	46382	DAM
2788	151451	DAM
2790	135472	DAM
2791	23433	DAM
2793	155506	DAM
2795	37061	DAM
2796	94595	DAM
2797	7195	DAM
2798	161280	DAM
2799	171242	DAM
2801	128990	DAM
2802	19468	DAM
2806	2811	DAM
2807	15715	DAM
2808	2810	DAM
2809	15715	DAM
2810	2806	DAM
2811	166001	DAM
2812	2811	DAM
2813	15715	DAM
2814	2811	DAM
2815	43759	DAM
2816	2817	DAM
2817	21929	DAM
2820	154275	DAM
2821	125276	DAM
2823	2829	DAM
2828	2827	DAM
2829	21939	DAM
2830	2820	DAM
2831	2829	DAM
2832	27188	DAM
2833	175034	DAM
2834	43759	DAM
2835	132355	DAM
2836	126029	DAM
2837	6478	DAM
2838	192967	DAM
2839	154911	DAM
2840	177250	DAM
2844	128169	DAM
2845	159109	DAM
2846	154483	DAM
2848	171670	DAM
2849	51451	DAM
2850	4676	DAM
2851	9915	DAM
2852	43883	DAM
2853	139899	DAM
2854	64832	DAM
2855	20853	DAM
2856	161907	DAM
2857	120792	DAM
2858	133493	DAM
2859	144571	DAM
2860	161334	DAM
2861	165894	DAM
2862	166889	DAM
2863	99255	DAM
2866	162023	DAM
2867	51470	DAM
2868	193523	DAM
2869	158703	DAM
2870	185660	DAM
2872	193208	DAM
2876	16285	DAM
2877	157418	DAM
2878	72024	DAM
2879	146958	DAM
2881	23086	DAM
2882	18941	DAM
2883	11157	DAM
2884	179076	DAM
2885	99255	DAM
2886	187595	DAM
2887	5474	DAM
2888	118102	DAM
2889	175797	DAM
2890	5474	DAM
2892	14654	DAM
2893	2920	DAM
2894	65626	DAM
2895	22847	DAM
2896	29227	DAM
2897	139899	DAM
2898	192927	DAM
2899	20934	DAM
2900	63934	DAM
2901	163697	DAM
2902	163697	DAM
2903	129028	DAM
2904	180508	DAM
2905	20039	DAM
2907	56032	DAM
2908	174879	DAM
2910	7638	DAM
2911	120197	DAM
2912	121555	DAM
2914	5953	DAM
2915	178952	DAM
2916	141957	DAM
2917	19584	DAM
2918	19584	DAM
2919	2925	DAM
2920	2919	DAM
2921	2918	DAM
2922	138069	DAM
2923	131555	DAM
2924	138069	DAM
2925	2922	DAM
2927	124826	DAM
2928	124826	DAM
2929	2922	DAM
2930	2918	DAM
2931	156810	DAM
2932	138069	DAM
2933	99908	DAM
2935	142896	DAM
2936	57741	DAM
2937	103014	DAM
2938	178265	DAM
2939	178265	DAM
2940	1357	DAM
2942	171118	DAM
2943	16910	DAM
2944	9502	DAM
2945	142811	DAM
2946	179531	DAM
2947	22988	DAM
2948	2947	DAM
2949	154825	DAM
2950	174242	DAM
2951	164992	DAM
2952	2958	DAM
2953	136974	DAM
2955	136974	DAM
2956	2962	DAM
2957	18372	DAM
2958	18372	DAM
2960	18372	DAM
2961	2962	DAM
2962	2958	DAM
2963	118904	DAM
2964	118904	DAM
2965	166001	DAM
2966	2962	DAM
2967	2962	DAM
2968	2811	DAM
2969	136974	DAM
2971	93130	DAM
2972	94567	DAM
2973	182088	DAM
2974	121662	DAM
2975	20427	DAM
2976	132639	DAM
2977	2991	DAM
2978	156761	DAM
2979	2983	DAM
2982	10964	DAM
2983	2993	DAM
2984	2978	DAM
2985	2986	DAM
2986	2995	DAM
2987	2997	DAM
2988	2978	DAM
2992	151015	DAM
2993	10964	DAM
2995	127442	DAM
2997	127442	DAM
2998	2978	DAM
2999	151077	DAM
3001	150015	DAM
3004	1836	DAM
3005	3004	DAM
3007	3004	DAM
3008	10012	DAM
3009	3004	DAM
3010	3004	DAM
3011	169591	DAM
3012	179791	DAM
3013	18449	DAM
3014	103779	DAM
3015	118108	DAM
3016	93097	DAM
3017	13276	DAM
3019	164986	DAM
3020	168353	DAM
3021	136920	DAM
3022	20842	DAM
3023	102896	DAM
3025	159317	DAM
3026	146877	DAM
3028	43347	DAM
3029	161356	DAM
3030	7195	DAM
3031	92140	DAM
3032	65969	DAM
3033	131416	DAM
3034	43883	DAM
3035	128417	DAM
3036	168568	DAM
3037	3038	DAM
3038	189799	DAM
3039	167526	DAM
3040	193385	DAM
3041	55130	DAM
3042	131892	DAM
3043	122733	DAM
3044	21010	DAM
3045	193259	DAM
3047	3051	DAM
3050	148979	DAM
3052	157453	DAM
3053	6718	DAM
3055	159632	DAM
3056	185104	DAM
3057	118102	DAM
3058	122062	DAM
3059	45873	DAM
3060	135316	DAM
3061	125756	DAM
3062	175492	DAM
3063	180438	DAM
3064	159197	DAM
3065	161751	DAM
3066	21139	DAM
3067	168349	DAM
3068	433	DAM
3069	162591	DAM
3071	188192	DAM
3073	52862	DAM
3074	159902	DAM
3076	134687	DAM
3077	3078	DAM
3078	3079	DAM
3079	134687	DAM
3080	3079	DAM
3083	150563	DAM
3084	150563	DAM
3086	3084	DAM
3087	143489	DAM
3088	115847	DAM
3089	76905	DAM
3090	12542	DAM
3091	7161	DAM
3092	63830	DAM
3093	142065	DAM
3094	139019	DAM
3095	44333	DAM
3096	3632	DAM
3097	54456	DAM
3099	160883	DAM
3100	189920	DAM
3102	16508	DAM
3103	4191	DAM
3104	8027	DAM
3105	8091	DAM
3106	129242	DAM
3107	11168	DAM
3110	117876	DAM
3112	25	DAM
3114	3092	DAM
3115	146697	DAM
3116	133424	DAM
3117	136403	DAM
3118	134277	DAM
3119	3118	DAM
3121	7004	DAM
3123	60965	DAM
3125	9568	DAM
3127	130595	DAM
3128	3444	DAM
3129	175633	DAM
3130	18320	DAM
3132	3131	DAM
3133	96467	DAM
3136	17598	DAM
3137	155675	DAM
3139	155675	DAM
3140	38850	DAM
3141	170084	DAM
3142	97142	DAM
3143	13174	DAM
3144	40505	DAM
3145	14210	DAM
3146	168617	DAM
3147	168617	DAM
3148	161306	DAM
3149	161306	DAM
3150	175101	DAM
3151	14215	DAM
3152	141317	DAM
3153	117876	DAM
3155	4224	DAM
3156	162856	DAM
3157	118119	DAM
3158	147178	DAM
3159	147178	DAM
3162	3632	DAM
3163	146877	DAM
3164	124435	DAM
3165	110854	DAM
3166	184637	DAM
3167	87079	DAM
3168	19220	DAM
3169	166291	DAM
3170	174434	DAM
3171	10181	DAM
3172	129028	DAM
3173	6090	DAM
3174	13691	DAM
3176	72024	DAM
3177	180763	DAM
3178	144446	DAM
3179	55412	DAM
3180	87079	DAM
3181	6089	DAM
3182	24445	DAM
3183	192312	DAM
3184	48717	DAM
3185	173569	DAM
3186	157079	DAM
3187	102014	DAM
3188	118982	DAM
3189	40093	DAM
3190	57130	DAM
3191	9750	DAM
3192	39866	DAM
3193	134046	DAM
3194	127942	DAM
3195	30199	DAM
3196	163334	DAM
3197	159601	DAM
3198	27188	DAM
3199	69535	DAM
3200	6307	DAM
3201	166687	DAM
3202	190248	DAM
3203	16023	DAM
3204	24773	DAM
3205	165131	DAM
3206	45873	DAM
3207	139777	DAM
3208	131457	DAM
3209	118119	DAM
3210	163095	DAM
3212	24551	DAM
3213	117876	DAM
3215	24194	DAM
3216	13883	DAM
3217	193106	DAM
3219	3220	DAM
3220	178381	DAM
3223	179732	DAM
3227	3226	DAM
3230	140462	DAM
3231	146309	DAM
3232	10728	DAM
3234	161616	DAM
3235	48659	DAM
3236	118119	DAM
3237	119233	DAM
3241	116310	DAM
3242	3245	DAM
3243	3245	DAM
3244	16977	DAM
3245	15712	DAM
3246	161907	DAM
3247	174141	DAM
3248	177634	DAM
3249	175495	DAM
3250	134066	DAM
3251	124890	DAM
3252	146877	DAM
3253	119567	DAM
3254	119567	DAM
3255	13126	DAM
3256	117127	DAM
3257	160206	DAM
3258	92326	DAM
3259	139259	DAM
3260	186404	DAM
3261	26341	DAM
3262	134664	DAM
3263	141107	DAM
3265	6142	DAM
3268	24391	DAM
3270	175242	DAM
3271	4140	DAM
3272	133907	DAM
3274	30891	DAM
3275	59325	DAM
3276	19613	DAM
3277	133617	DAM
3279	7285	DAM
3280	194138	DAM
3282	144282	DAM
3285	9100	DAM
3286	7095	DAM
3287	70726	DAM
3288	22552	DAM
3290	156198	DAM
3291	4158	DAM
3292	20637	DAM
3293	83729	DAM
3294	113004	DAM
3295	18981	DAM
3296	70295	DAM
3297	14798	DAM
3298	56297	DAM
3299	61075	DAM
3300	131867	DAM
3301	7161	DAM
3302	175034	DAM
3303	138007	DAM
3304	130144	DAM
3305	102311	DAM
3306	11129	DAM
3307	183023	DAM
3308	86329	DAM
3309	19860	DAM
3310	82666	DAM
3311	13884	DAM
3312	12624	DAM
3314	6905	DAM
3315	13126	DAM
3316	147364	DAM
3317	138613	DAM
3318	56284	DAM
3319	66122	DAM
3320	139675	DAM
3321	141242	DAM
3322	7285	DAM
3323	127921	DAM
3324	60083	DAM
3325	15189	DAM
3326	133741	DAM
3327	174371	DAM
3329	5027	DAM
3330	129405	DAM
3331	1020	DAM
3332	55836	DAM
3333	62063	DAM
3334	154260	DAM
3335	177310	DAM
3336	111002	DAM
3337	99420	DAM
3338	86909	DAM
3339	51624	DAM
3340	73088	DAM
3341	26481	DAM
3342	39866	DAM
3343	183072	DAM
3344	160841	DAM
3345	120070	DAM
3346	181019	DAM
3347	157464	DAM
3348	188183	DAM
3349	6193	DAM
3350	136441	DAM
3352	19112	DAM
3354	127274	DAM
3356	153755	DAM
3357	131867	DAM
3358	182465	DAM
3361	187616	DAM
3362	13126	DAM
3363	167936	DAM
3365	20427	DAM
3366	16552	DAM
3367	44333	DAM
3369	137798	DAM
3370	134046	DAM
3373	19137	DAM
3375	128324	DAM
3376	137839	DAM
3379	110865	DAM
3380	3387	DAM
3381	7675	DAM
3382	3387	DAM
3383	4891	DAM
3384	4890	DAM
3385	128793	DAM
3386	163325	DAM
3387	19262	DAM
3388	3390	DAM
3389	19262	DAM
3390	159798	DAM
3391	3399	DAM
3392	128795	DAM
3393	1828	DAM
3395	128793	DAM
3396	3392	DAM
3398	3384	DAM
3399	3390	DAM
3400	3399	DAM
3401	156298	DAM
3403	7061	DAM
3405	160349	DAM
3406	48717	DAM
3407	158726	DAM
3408	86909	DAM
3409	55412	DAM
3410	120231	DAM
3411	50812	DAM
3412	10890	DAM
3413	51451	DAM
3414	142409	DAM
3415	139019	DAM
3416	156659	DAM
3417	139899	DAM
3418	139642	DAM
3419	139641	DAM
3421	113193	DAM
3422	97142	DAM
3423	194287	DAM
3424	23080	DAM
3425	51468	DAM
3426	174435	DAM
3427	14468	DAM
3428	144580	DAM
3429	149133	DAM
3430	7285	DAM
3431	36705	DAM
3432	3632	DAM
3433	154260	DAM
3434	7639	DAM
3435	173686	DAM
3436	70730	DAM
3437	114720	DAM
3438	13090	DAM
3439	39866	DAM
3440	123830	DAM
3441	139660	DAM
3442	170892	DAM
3443	106164	DAM
3444	12624	DAM
3445	76905	DAM
3446	67720	DAM
3448	106502	DAM
3449	54314	DAM
3450	56284	DAM
3451	2360	DAM
3452	24445	DAM
3453	142848	DAM
3454	116306	DAM
3455	6748	DAM
3456	163602	DAM
3457	173569	DAM
3458	45754	DAM
3459	170892	DAM
3460	67143	DAM
3461	185495	DAM
3462	185104	DAM
3463	185763	DAM
3464	190713	DAM
3465	121253	DAM
3466	43292	DAM
3467	72024	DAM
3468	125394	DAM
3469	69535	DAM
3470	24445	DAM
3471	53171	DAM
3472	70127	DAM
3473	117049	DAM
3474	106164	DAM
3475	183077	DAM
3476	95819	DAM
3477	157077	DAM
3479	120197	DAM
3480	182434	DAM
3481	3482	DAM
3483	61832	DAM
3484	184871	DAM
3485	1405	DAM
3486	45873	DAM
3487	13174	DAM
3488	1115	DAM
3489	12542	DAM
3490	3949	DAM
3492	6193	DAM
3494	106721	DAM
3495	120585	DAM
3496	13174	DAM
3499	184213	DAM
3500	124457	DAM
3501	178242	DAM
3502	141425	DAM
3504	162291	DAM
3505	39762	DAM
3506	151184	DAM
3507	42062	DAM
3509	176446	DAM
3510	59625	DAM
3512	178122	DAM
3513	56512	DAM
3515	181955	DAM
3516	110767	DAM
3517	130735	DAM
3519	21201	DAM
3520	149960	DAM
3521	36836	DAM
3522	151184	DAM
3523	123247	DAM
3524	12624	DAM
3525	14086	DAM
3526	45353	DAM
3528	7021	DAM
3529	159171	DAM
3530	119007	DAM
3531	161009	DAM
3532	154002	DAM
3533	189452	DAM
3534	144282	DAM
3536	119707	DAM
3538	70067	DAM
3539	23020	DAM
3540	150004	DAM
3541	148948	DAM
3542	181146	DAM
3543	178968	DAM
